ticker,market_cap,price,volume,sector,industry
AWR,2900871936,74.84,254017,Utilities,Utilities - Regulated Water
AX,4585897984,80.96,160908,Financial Services,Banks - Regional
AXGN,1087102336,23.57,855596,Healthcare,Medical Devices
AXL,777250240,6.55,5020905,Consumer Cyclical,Auto Parts
AXON,47544344576,602.51,1048040,Industrials,Aerospace & Defense
AXP,253869391872,368.54,2294494,Financial Services,Credit Services
AXS,7668337152,99.54,592904,Financial Services,Insurance - Specialty
AXSM,6964506112,138.15,458256,Healthcare,Biotechnology
AXTA,6184731648,28.99,3512587,Basic Materials,Specialty Chemicals
AXTI,436341888,9.46,3295841,Technology,Semiconductor Equipment & Materials
AYI,11035669504,360.49,164008,Industrials,Electrical Equipment & Parts
AZ,239270480,5.72,680592,Technology,Software - Application
AZN,262243778560,84.58,4105758,Healthcare,Drug Manufacturers - General
AZTA,1346312832,29.37,318967,Healthcare,Medical Instruments & Supplies
AZZ,3006910464,99.97,173455,Industrials,Specialty Business Services
B,56451334144,33.09,13743355,Basic Materials,Gold
BA,147922190336,194.61,7821166,Industrials,Aerospace & Defense
BABA,402018140160,166.34,9975010,Consumer Cyclical,Internet Retail
BAC,388492787712,53.2,34117387,Financial Services,Banks - Diversified
BACQ,452906336,10.77,572541,Financial Services,Shell Companies
BAH,10607790080,87.45,2286444,Industrials,Consulting Services
BAK,1062204096,2.48,1584184,Basic Materials,Chemicals
BALL,13126013952,48.98,2702656,Consumer Cyclical,Packaging & Containers
BALY,911721088,18.56,129950,Consumer Cyclical,Resorts & Casinos
BAM,85998927872,53.03,4900557,Financial Services,Asset Management
BANC,2659438080,17.09,1253825,Financial Services,Banks - Regional
BAND,434627328,14.29,293716,Technology,Software - Infrastructure
BANF,3689881088,110.71,128572,Financial Services,Banks - Regional
BANR,2076514688,60.92,261595,Financial Services,Banks - Regional
BAP,20597145600,259.52,270676,Financial Services,Banks - Regional
BASE,1354276480,24.51,4926745,Technology,Software - Infrastructure
BATRK,2494406656,38.71,331811,Communication Services,Entertainment
BAX,9253004288,18.0,7399815,Healthcare,Medical Instruments & Supplies
BB,2692046592,4.56,10178418,Technology,Software - Infrastructure
BBAI,2479427584,5.68,78072131,Technology,Information Technology Services
BBAR,3477841408,15.78,1121832,Financial Services,Banks - Regional
BBBY,481230560,6.99,1293422,Unknown,Unknown
BBCP,320171072,6.14,101084,Industrials,Engineering & Construction
BBD,34365800448,3.54,28058622,Financial Services,Banks - Regional
BBDC,946430464,8.96,819048,Financial Services,Asset Management
BBDO,34854051840,3.13,171066,Financial Services,Banks - Regional
BBIO,12088624128,61.8,2303645,Healthcare,Biotechnology
BBN,1062831232,17.2,579328,Financial Services,Asset Management
BBNX,1157847808,26.3,614801,Healthcare,Medical Devices
BBOT,970159680,12.15,118211,Healthcare,Biotechnology
BBSI,855719424,33.31,407780,Industrials,Staffing & Employment Services
BBT,2213515776,26.38,664078,Financial Services,Banks - Regional
BBVA,117522931712,20.42,1243447,Financial Services,Banks - Diversified
BBWI,4723757568,22.91,5968520,Consumer Cyclical,Specialty Retail
BBY,16604302336,79.03,3108013,Consumer Cyclical,Specialty Retail
BC,4276155904,65.75,424992,Consumer Cyclical,Recreational Vehicles
BCAL,612524864,18.84,190962,Financial Services,Banks - Regional
BCAT,1521336960,14.49,409703,Financial Services,Asset Management
BCAX,799526656,14.64,594115,Healthcare,Biotechnology
BCBP,133690880,7.76,107360,Financial Services,Banks - Regional
BCC,2616722688,70.64,359735,Basic Materials,Lumber & Wood Production
BCE,21625274368,23.19,2377175,Communication Services,Telecom Services
BCH,18299244544,36.23,615018,Financial Services,Banks - Regional
BCIC,166482144,12.62,150079,Financial Services,Asset Management
BCO,4683009024,112.72,159758,Industrials,Security & Protection Services
BCPC,4940847616,152.56,155330,Basic Materials,Specialty Chemicals
BCRX,1492751488,7.09,5661833,Healthcare,Drug Manufacturers - Specialty & Generic
BCS,75699814400,21.75,5487918,Financial Services,Banks - Diversified
BCSF,901023616,13.89,332598,Financial Services,Asset Management
BCX,762380864,10.0,178504,Financial Services,Asset Management
BCYC,451585024,6.44,568120,Healthcare,Biotechnology
BDC,4709736960,119.74,280954,Technology,Communication Equipment
BDJ,1592502144,8.94,373742,Financial Services,Asset Management
BDN,590587648,3.39,3290527,Real Estate,REIT - Office
BDTX,226021392,3.89,1117661,Healthcare,Biotechnology
BDX,50973827072,177.84,2498677,Healthcare,Medical Instruments & Supplies
BE,31978620928,135.21,15607331,Industrials,Electrical Equipment & Parts
BEAM,2349144832,22.21,2249402,Healthcare,Biotechnology
BEKE,19051157504,15.6,6583263,Real Estate,Real Estate Services
BELFB,1982376704,161.53,211493,Technology,Electronic Components
BEN,11541715968,22.23,8048795,Financial Services,Asset Management
BEP,20411072512,31.12,537563,Utilities,Utilities - Renewable
BEPC,7978162176,44.43,1891092,Utilities,Utilities - Renewable
BETR,929946432,57.34,589316,Financial Services,Mortgage Finance
BFAM,5568301056,98.46,542936,Consumer Cyclical,Personal Services
BFH,2899248128,63.58,712681,Financial Services,Credit Services
BFK,438548352,9.96,113389,Financial Services,Asset Management
BFLY,568354752,2.23,4178844,Healthcare,Medical Devices
BFST,730315008,24.66,111997,Financial Services,Banks - Regional
BG,18315157504,94.72,1203979,Consumer Defensive,Farm Products
BGB,525699808,11.77,108031,Financial Services,Asset Management
BGC,4311999488,9.25,4724670,Financial Services,Capital Markets
BGL,224097120,7.2,302602,Basic Materials,Gold
BGS,396686144,4.61,3559793,Consumer Defensive,Packaged Foods
BGT,322826624,11.57,131535,Financial Services,Asset Management
BGY,526469984,5.77,509130,Financial Services,Asset Management
BHC,2482582784,6.65,1767825,Healthcare,Drug Manufacturers - Specialty & Generic
BHE,1618753280,44.12,213660,Technology,Electronic Components
BHF,3772628224,66.01,4253413,Financial Services,Insurance - Life
BHFAM,0,12.29,787737,Financial Services,Insurance - Life
BHFAN,0,13.97,544390,Financial Services,Insurance - Life
BHFAO,0,17.4,106752,Financial Services,Insurance - Life
BHK,703463872,9.73,277210,Financial Services,Asset Management
BHP,140989218816,55.16,3815830,Basic Materials,Other Industrial Metals & Mining
BHR,200018480,2.72,348930,Real Estate,REIT - Hotel & Motel
BHST,139700000,7.13,592390,Consumer Defensive,Packaged Foods
BHVN,902397248,8.26,6352749,Healthcare,Biotechnology
BIIB,22813669376,155.51,1339897,Healthcare,Drug Manufacturers - General
BILI,11697914880,27.83,1901568,Communication Services,Internet Content & Information
BILL,4576271872,45.59,4943423,Technology,Software - Application
BIO,8263307264,305.56,118367,Healthcare,Medical Devices
BIOA,267799776,7.26,482067,Healthcare,Drug Manufacturers - Specialty & Generic
BIOX,107954744,1.79,442800,Basic Materials,Agricultural Inputs
BIP,16239291392,35.22,573773,Utilities,Utilities - Diversified
BIPC,5533979136,45.33,675146,Utilities,Utilities - Regulated Gas
BIRK,7135554560,38.8,1328306,Consumer Cyclical,Footwear & Accessories
BIT,582612800,13.27,227178,Financial Services,Asset Management
BITF,2027948032,3.66,68642232,Financial Services,Capital Markets
BJ,12043576320,91.41,1387338,Consumer Defensive,Discount Stores
BJRI,739083264,34.97,332518,Consumer Cyclical,Restaurants
BK,76457353216,109.64,3275391,Financial Services,Banks - Diversified
BKD,2239535104,9.43,5142864,Healthcare,Medical Care Facilities
BKE,2932297728,57.32,264559,Consumer Cyclical,Apparel Retail
BKH,5079558656,69.72,1994365,Utilities,Utilities - Regulated Gas
BKKT,377001664,23.66,1684161,Technology,Software - Infrastructure
BKNG,159235047424,4940.0,271394,Consumer Cyclical,Travel Services
BKR,47236866048,47.87,4866561,Energy,Oil & Gas Equipment & Services
BKSY,600059584,16.92,2088798,Industrials,Specialty Business Services
BKT,363404064,11.18,138635,Financial Services,Asset Management
BKV,2284088832,25.39,740884,Energy,Oil & Gas E&P
BL,3315949824,53.58,1597892,Technology,Software - Application
BLBD,1602519424,50.36,367856,Industrials,Farm & Heavy Construction Machinery
BLCO,5507651584,15.55,175237,Healthcare,Medical Instruments & Supplies
BLD,11861396480,422.54,421373,Industrials,Engineering & Construction
BLDP,1056886528,3.5,6306554,Industrials,Electrical Equipment & Parts
BLDR,12099727360,109.42,2800865,Industrials,Building Products & Equipment
BLFS,1242183552,25.93,500827,Healthcare,Medical Instruments & Supplies
BLFY,170449648,8.21,119189,Financial Services,Banks - Regional
BLK,167904313344,1082.2,470013,Financial Services,Asset Management
BLKB,2743768576,57.36,380381,Technology,Software - Application
BLMN,567831744,6.675,3369353,Consumer Cyclical,Restaurants
BLND,775379136,2.79,5637008,Technology,Software - Application
BLNK,182161952,1.59,2950403,Industrials,Engineering & Construction
BLSH,6589963264,45.08,1959266,Technology,Software - Infrastructure
BLTE,3949311488,113.19,208791,Healthcare,Biotechnology
BLZE,348939808,5.8,1609270,Technology,Software - Infrastructure
BMA,5647715840,86.22,516561,Financial Services,Banks - Regional
BMBL,677725760,4.265,3562978,Communication Services,Internet Content & Information
BMEZ,916270592,14.66,244070,Financial Services,Asset Management
BMI,5536487936,187.87,234572,Technology,Scientific & Technical Instruments
BMNR,11455182848,40.23,45270042,Financial Services,Capital Markets
BMO,88521187328,123.58,609330,Financial Services,Banks - Diversified
BMRC,424738752,26.39,142159,Financial Services,Banks - Regional
BMRN,9886203904,51.46,3025222,Healthcare,Biotechnology
BMY,95049310208,46.69,6860620,Healthcare,Drug Manufacturers - General
BN,102887161856,45.81,3456488,Financial Services,Asset Management
BNC,258498480,6.0,517643,Industrials,Farm & Heavy Construction Machinery
BNED,295587392,8.23,320812,Consumer Cyclical,Specialty Retail
BNL,3577287168,18.11,938278,Real Estate,REIT - Diversified
BNS,82872098816,66.7,1220726,Financial Services,Banks - Diversified
BNTC,335743488,12.79,389990,Healthcare,Biotechnology
BNTX,24800575488,103.14,506429,Healthcare,Biotechnology
BOC,394740608,12.43,159993,Industrials,Conglomerates
BOE,639401472,11.47,192804,Financial Services,Asset Management
BOH,2612686848,65.67,204615,Financial Services,Banks - Regional
BOKF,6835176448,108.07,192371,Financial Services,Banks - Regional
BOOM,127455088,6.04,241617,Industrials,Conglomerates
BOOT,5690684416,186.68,353442,Consumer Cyclical,Apparel Retail
BORR,909075520,3.18,5835933,Energy,Oil & Gas Drilling
BOX,4542170112,31.35,1125841,Technology,Software - Infrastructure
BP,94154670080,36.58,6259572,Energy,Oil & Gas Integrated
BPOP,7669582848,114.54,326773,Financial Services,Banks - Regional
BR,25880834048,221.72,646703,Technology,Information Technology Services
BRBR,3687410432,29.27,2500574,Consumer Defensive,Packaged Foods
BRBS,425422272,4.42,337703,Financial Services,Banks - Regional
BRC,3519838976,75.35,174358,Industrials,Security & Protection Services
BRCB,421755040,24.13,269954,Consumer Cyclical,Restaurants
BRCC,139869360,1.22,623547,Consumer Defensive,Packaged Foods
BRFS,5691009024,3.38,2140119,Consumer Defensive,Packaged Foods
BRKR,6067010048,39.93,2216129,Healthcare,Medical Devices
BRLT,268215152,2.8,257591,Consumer Cyclical,Luxury Goods
BRO,26815188992,78.54,2560775,Financial Services,Insurance Brokers
BROS,8755678208,53.43,4204563,Consumer Cyclical,Restaurants
BRR,347701536,10.21,205941,Financial Services,Shell Companies
BRSL,3144499968,16.55,1163479,Consumer Cyclical,Gambling
BRSP,696665792,5.37,1525609,Real Estate,REIT - Mortgage
BRX,8182052864,26.73,1931666,Real Estate,REIT - Retail
BRY,254939312,3.28,613963,Energy,Oil & Gas E&P
BRZE,3030919168,27.99,1083353,Technology,Software - Application
BSAC,14024502272,29.7,573628,Financial Services,Banks - Regional
BSBR,45199908864,6.05,867609,Financial Services,Banks - Regional
BSM,2819888896,13.31,416216,Energy,Oil & Gas E&P
BST,1470045696,41.33,205993,Financial Services,Asset Management
BSTZ,1544680960,22.25,160533,Financial Services,Asset Management
BSX,148273840128,100.02,5734182,Healthcare,Medical Devices
BSY,14088122368,46.71,2872874,Technology,Software - Application
BTBT,1009298816,3.14,42121420,Financial Services,Capital Markets
BTCS,150885728,3.14,1333787,Financial Services,Capital Markets
BTDR,4538595328,21.99,6229276,Technology,Software - Application
BTE,1941438464,2.52,22845644,Energy,Oil & Gas E&P
BTG,5201362432,3.91,52689892,Basic Materials,Gold
BTI,118815186944,54.59,3204036,Consumer Defensive,Tobacco
BTM,187292576,2.67,871294,Financial Services,Capital Markets
BTSG,5976875008,33.14,1431066,Healthcare,Health Information Services
BTX,818139200,7.01,1021256,Financial Services,Asset Management
BTZ,1028435520,11.02,209845,Financial Services,Asset Management
BUD,122853138432,63.28,2990949,Consumer Defensive,Beverages - Brewers
BULL,4762004992,9.64,17197999,Technology,Software - Application
BUR,1983129856,8.96,3044152,Financial Services,Asset Management
BURL,17702123520,280.83,962530,Consumer Cyclical,Apparel Retail
BUSE,2041260032,22.99,227479,Financial Services,Banks - Regional
BV,1121718016,11.82,441721,Industrials,Specialty Business Services
BVN,5829046272,22.37,397550,Basic Materials,Other Precious Metals & Mining
BVS,500314272,7.45,425911,Healthcare,Medical Devices
BWA,9611790336,44.93,2528702,Consumer Cyclical,Auto Parts
BWIN,1923609984,26.87,1389201,Financial Services,Insurance Brokers
BWLP,2071156992,13.47,114359,Industrials,Marine Shipping
BWMN,597719360,32.54,184018,Industrials,Engineering & Construction
BWXT,17730387968,193.55,1447446,Industrials,Aerospace & Defense
BX,179550453760,145.94,2961678,Financial Services,Asset Management
BXMT,3086116608,18.4,749672,Real Estate,REIT - Mortgage
BXMX,1496855168,14.25,118134,Financial Services,Asset Management
BXP,12795293696,72.36,1248514,Real Estate,REIT - Office
BXSL,6098871808,26.49,1762449,Financial Services,Asset Management
BYD,6349010432,81.27,629618,Consumer Cyclical,Resorts & Casinos
BYM,284936736,11.0,192913,Financial Services,Asset Management
BYND,555015424,1.39,131786133,Consumer Defensive,Packaged Foods
BYRN,419058528,18.44,378063,Industrials,Aerospace & Defense
BZ,9737617408,21.08,3879934,Communication Services,Internet Content & Information
BZAI,355958944,3.29,1736863,Technology,Software - Application
BZH,651587904,21.92,290254,Consumer Cyclical,Residential Construction
BZUN,185630304,3.24,179395,Consumer Cyclical,Internet Retail
C,180343537664,100.79,12398512,Financial Services,Banks - Diversified
CAAP,3573232128,21.91,101795,Industrials,Airports & Air Services
CABA,233236336,2.55,4290632,Healthcare,Biotechnology
CABO,740099584,131.48,234713,Communication Services,Telecom Services
CACC,4659172864,422.35,199831,Financial Services,Credit Services
CACI,13010468864,589.25,108467,Technology,Information Technology Services
CADE,7159778304,38.43,2863875,Financial Services,Banks - Regional
CADL,276671296,5.04,580004,Healthcare,Biotechnology
CAE,8720699392,27.2,331415,Industrials,Aerospace & Defense
CAEP,372988064,10.23,4128171,Financial Services,Shell Companies
CAG,8198946816,17.14,10831744,Consumer Defensive,Packaged Foods
CAH,48390979584,203.67,2339334,Healthcare,Medical Distribution
CAI,7225782784,25.61,2738881,Healthcare,Biotechnology
CAKE,2364988160,47.45,1101141,Consumer Cyclical,Restaurants
CAL,382424640,11.3,1097267,Consumer Cyclical,Apparel Retail
CALM,4302885376,88.72,740368,Consumer Defensive,Farm Products
CALX,4266216448,64.03,306225,Technology,Software - Infrastructure
CAMT,5495718912,119.12,533562,Technology,Semiconductor Equipment & Materials
CAN,533391648,1.19,28034886,Technology,Computer Hardware
CANG,606247040,3.5,437463,Financial Services,Capital Markets
CAPR,287317504,5.93,1342603,Healthcare,Biotechnology
CAR,5044080640,143.31,540844,Industrials,Rental & Leasing Services
CARG,3309334784,33.34,1791596,Consumer Cyclical,Auto & Truck Dealerships
CARL,363098272,13.66,123375,Healthcare,Health Information Services
CARR,48435482624,57.51,4299139,Industrials,Building Products & Equipment
CARS,684502848,11.14,1431477,Communication Services,Internet Content & Information
CART,9681356800,36.75,14083000,Consumer Cyclical,Internet Retail
CASH,1564020096,68.68,154700,Financial Services,Banks - Regional
CASY,19838808064,533.57,200359,Consumer Cyclical,Specialty Retail
CAT,263800471552,563.1,1891150,Industrials,Farm & Heavy Construction Machinery
CATX,165606480,2.19,1540840,Healthcare,Medical Devices
CATY,3213567232,47.06,301482,Financial Services,Banks - Regional
CAVA,5641564672,48.64,5606721,Consumer Cyclical,Restaurants
CB,113165541376,287.55,991559,Financial Services,Insurance - Property & Casualty
CBIO,220355040,13.13,144398,Healthcare,Biotechnology
CBL,1014608128,32.8,256517,Real Estate,REIT - Retail
